Id,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Original Currency,ESG Rank Year,ESG Rank,Average Rank,Years Appeared,Fin Metrics Year,Stock_Performance per,ReportDate,TotalRevenueIncr per,NetIncomeIncr per,OperatingIncomeIncr per,GrossProfitIncr per,DilutedEPSIncr per,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS,Net Margin per,Operating Margin per,Gross Margin per,ToralRevenue per employee,NetIncome per employee
964,ADS.DE,Adidas AG,Germany,Consumer Discretionary,46045,EUR,2024,,59.57142857,7,2023,44.1,12/31/2024,-4.82,-112.25,-61.73,-4.33,-112.57,24642898800,-86256471.28,320874073.1,11711328627,-0.483,-0.35,1.3,47.52,5.35E+05,-1873.31
965,ADS.DE,Adidas AG,Germany,Consumer Discretionary,46045,EUR,2025,,59.57142857,7,2024,28.95,12/31/2024,10.53,-1118.67,362.72,18.09,-1119.05,27237493456,878665920.7,1484761392,13829787561,4.922,3.23,5.45,50.77,5.92E+05,19082.77
966,ADBE,Adobe Systems Inc,USA,Health Care,30709,USD,2017,,92,1,2016,12.18,11/30/2024,,,,,,,,,,,,,,,
967,ADBE,Adobe Systems Inc,USA,Health Care,30709,USD,2018,,92,1,2017,69.43,11/30/2024,,,,,,,,,,,,,,,
968,ADBE,Adobe Systems Inc,USA,Health Care,30709,USD,2019,,92,1,2018,26.89,11/30/2024,,,,,,,,,,,,,,,
969,ADBE,Adobe Systems Inc,USA,Health Care,30709,USD,2020,,92,1,2019,49.31,11/30/2024,,,,,,,,,,,,,,,
970,ADBE,Adobe Systems Inc,USA,Health Care,30709,USD,2021,,92,1,2020,50.74,11/30/2024,,,,,,,,,,,,,,,
971,ADBE,Adobe Systems Inc,USA,Health Care,30709,USD,2022,,92,1,2021,14.04,11/30/2024,,,,,,15785000000,4822000000,5802000000,13920000000,10.02,30.55,36.76,88.18,5.14E+05,157022.37
972,ADBE,Adobe Systems Inc,USA,Health Care,30709,USD,2023,,92,1,2022,-40.61,11/30/2024,11.54,-1.37,5.1,10.93,0.8,17606000000,4756000000,6098000000,15441000000,10.1,27.01,34.64,87.7,5.73E+05,154873.16
973,ADBE,Adobe Systems Inc,USA,Health Care,30709,USD,2024,,92,1,2023,75.39,11/30/2024,10.24,14.13,9.05,10.45,17.03,19409000000,5428000000,6650000000,17055000000,11.82,27.97,34.26,87.87,6.32E+05,176756
974,ADBE,Adobe Systems Inc,USA,Health Care,30709,USD,2025,,92,1,2024,-24.38,11/30/2024,10.8,2.43,16.41,12.27,4.57,21505000000,5560000000,7741000000,19147000000,12.36,25.85,36,89.04,7.00E+05,181054.41
975,2395.TW,Advantech Co Ltd,Taiwan,Consumer Staples,,TWD,2016,,68,2,2015,-7.21,12/31/2024,,,,,,,,,,,,,,,
976,2395.TW,Advantech Co Ltd,Taiwan,Consumer Staples,,TWD,2017,,68,2,2016,20.33,12/31/2024,,,,,,,,,,,,,,,
977,2395.TW,Advantech Co Ltd,Taiwan,Consumer Staples,,TWD,2018,,68,2,2017,-9.02,12/31/2024,,,,,,,,,,,,,,,
978,2395.TW,Advantech Co Ltd,Taiwan,Consumer Staples,,TWD,2021,,68,2,2020,26.68,12/31/2024,,,,,,,,,,,,,,,
979,2395.TW,Advantech Co Ltd,Taiwan,Consumer Staples,,TWD,2022,,68,2,2021,14.93,12/31/2024,,,,,,1984967609,279356102.5,331977101.3,749384600.2,0.324,14.07,16.72,37.75,,
980,2395.TW,Advantech Co Ltd,Taiwan,Consumer Staples,,TWD,2023,,68,2,2022,-17.46,12/31/2024,17.27,30.39,28.34,17.99,30.39,2327724888,364239214,426061648.2,884200802.1,0.422,15.65,18.3,37.99,,
981,2395.TW,Advantech Co Ltd,Taiwan,Consumer Staples,,TWD,2024,,68,2,2023,24.17,12/31/2024,-6.08,0.75,-3.36,0.19,0.48,2186289752,366963386.9,411755685.8,885850177.3,0.424,16.78,18.83,40.52,,
982,2395.TW,Advantech Co Ltd,Taiwan,Consumer Staples,,TWD,2025,,68,2,2024,-7,12/31/2024,-7.41,-16.91,-25.22,-6.83,-17.09,2024389374,304914392.5,307927801.2,825377927.6,0.351,15.06,15.21,40.77,,
983,ADP.PA,Aeroports de Paris,France,Information Technology,29330,EUR,2017,,31,1,2016,-2.15,12/31/2024,,,,,,,,,,,,,,,
984,ADP.PA,Aeroports de Paris,France,Information Technology,29330,EUR,2018,,31,1,2017,58.78,12/31/2024,,,,,,,,,,,,,,,
985,ADP.PA,Aeroports de Paris,France,Information Technology,29330,EUR,2019,,31,1,2018,5.18,12/31/2024,,,,,,,,,,,,,,,
986,ADP.PA,Aeroports de Paris,France,Information Technology,29330,EUR,2020,,31,1,2019,10.77,12/31/2024,,,,,,,,,,,,,,,
987,ADP.PA,Aeroports de Paris,France,Information Technology,29330,EUR,2021,,31,1,2020,-40.95,12/31/2024,,,,,,,,,,,,,,,
988,ADP.PA,Aeroports de Paris,France,Information Technology,29330,EUR,2022,,31,1,2021,4.38,12/31/2024,,,,,,3193789610,-285221398.4,48303623.91,1029327224,-13.583,-8.93,1.51,32.23,1.09E+05,-9724.56
989,ADP.PA,Aeroports de Paris,France,Information Technology,29330,EUR,2023,,31,1,2022,9.49,12/31/2024,68.82,-308.06,2142.86,141.68,-78.83,5391604498,593444522.4,1083381279,2487636632,-2.875,11.01,20.09,46.14,1.84E+05,20233.36
990,ADP.PA,Aeroports de Paris,France,Information Technology,29330,EUR,2024,,31,1,2023,-4.94,12/31/2024,17.21,22.29,28.98,25.15,-308.8,6319724129,725704445,1397354835,3113283570,6.003,11.48,22.11,49.26,2.15E+05,24742.74
991,ADP.PA,Aeroports de Paris,France,Information Technology,29330,EUR,2025,,31,1,2024,-2.01,12/31/2024,12.07,-45.8,2.63,13.71,22.41,7082231335,393329509,1434157596,3539965581,7.349,5.55,20.25,49.98,2.41E+05,13410.48
992,A,Agilent Technologies Inc,USA,Communication Services,18000,USD,2017,,65,1,2016,12.17,10/31/2024,,,,,,,,,,,,,,,
993,A,Agilent Technologies Inc,USA,Communication Services,18000,USD,2018,,65,1,2017,47.12,10/31/2024,,,,,,,,,,,,,,,
994,A,Agilent Technologies Inc,USA,Communication Services,18000,USD,2019,,65,1,2018,-1.26,10/31/2024,,,,,,,,,,,,,,,
995,A,Agilent Technologies Inc,USA,Communication Services,18000,USD,2020,,65,1,2019,28.76,10/31/2024,,,,,,,,,,,,,,,
996,A,Agilent Technologies Inc,USA,Communication Services,18000,USD,2021,,65,1,2020,37.54,10/31/2024,,,,,,,,,,,,,,,
997,A,Agilent Technologies Inc,USA,Communication Services,18000,USD,2022,,65,1,2021,35.81,10/31/2024,,,,,,6319000000,1210000000,1347000000,3407000000,3.94,19.15,21.32,53.92,3.51E+05,67222.22
998,A,Agilent Technologies Inc,USA,Communication Services,18000,USD,2023,,65,1,2022,-5.26,10/31/2024,8.37,3.64,20.12,9.25,6.09,6848000000,1254000000,1618000000,3722000000,4.18,18.31,23.63,54.35,3.80E+05,69666.67
999,A,Agilent Technologies Inc,USA,Communication Services,18000,USD,2024,,65,1,2023,-7.84,10/31/2024,-0.22,-1.12,-16.56,-6.9,0.24,6833000000,1240000000,1350000000,3465000000,4.19,18.15,19.76,50.71,3.80E+05,68888.89
1000,A,Agilent Technologies Inc,USA,Communication Services,18000,USD,2025,,65,1,2024,-2.23,10/31/2024,-4.73,3.95,10.22,2.02,5.73,6510000000,1289000000,1488000000,3535000000,4.43,19.8,22.86,54.3,3.62E+05,71611.11
1001,AEM.TO,Agnico Eagle Mines Ltd,Canada,Materials,,USD,2016,,79.5,2,2015,29.16,12/31/2024,,,,,,,,,,,,,,,
1002,AEM.TO,Agnico Eagle Mines Ltd,Canada,Materials,,USD,2017,,79.5,2,2016,51.83,12/31/2024,,,,,,,,,,,,,,,
1003,AEM.TO,Agnico Eagle Mines Ltd,Canada,Materials,,USD,2018,,79.5,2,2017,3.94,12/31/2024,,,,,,,,,,,,,,,
1004,AEM.TO,Agnico Eagle Mines Ltd,Canada,Materials,,USD,2019,,79.5,2,2018,-4.27,12/31/2024,,,,,,,,,,,,,,,
1005,AEM.TO,Agnico Eagle Mines Ltd,Canada,Materials,,USD,2020,,79.5,2,2019,49.66,12/31/2024,,,,,,,,,,,,,,,
1006,AEM.TO,Agnico Eagle Mines Ltd,Canada,Materials,,USD,2023,,79.5,2,2022,9.69,12/31/2024,48.36,19.27,36.54,47.47,5.71,5741162000,670249000,1442909000,2003150000,2.22,11.67,25.13,34.89,,
1007,AEM.TO,Agnico Eagle Mines Ltd,Canada,Materials,,USD,2024,,79.5,2,2023,3.94,12/31/2024,15.43,189.64,17.45,9.92,-31.08,6626909000,1941307000,1694633000,2201875000,1.53,29.29,25.57,33.23,,
1008,AEM.TO,Agnico Eagle Mines Ltd,Canada,Materials,,USD,2025,,79.5,2,2024,57.31,12/31/2024,25.03,-2.36,85.85,67.38,158.17,8285753000,1895581000,3149429000,3685597000,3.95,22.88,38.01,44.48,,
1009,AKZA.AS,Akzo Nobel NV,Netherlands,Materials,34100,EUR,2016,,55.5,2,2015,8.37,12/31/2024,,,,,,,,,,,,,,,
1010,AKZA.AS,Akzo Nobel NV,Netherlands,Materials,34100,EUR,2017,,55.5,2,2016,-2.58,12/31/2024,,,,,,,,,,,,,,,
1011,AKZA.AS,Akzo Nobel NV,Netherlands,Materials,34100,EUR,2019,,55.5,2,2018,-4.18,12/31/2024,,,,,,,,,,,,,,,
1012,AKZA.AS,Akzo Nobel NV,Netherlands,Materials,34100,EUR,2020,,55.5,2,2019,42.44,12/31/2024,,,,,,,,,,,,,,,
1013,AKZA.AS,Akzo Nobel NV,Netherlands,Materials,34100,EUR,2022,,55.5,2,2021,10.94,12/31/2024,,,,,,11025877202,953421529.2,1285796465,4489936852,5.129,8.65,11.66,40.72,3.23E+05,27959.58
1014,AKZA.AS,Akzo Nobel NV,Netherlands,Materials,34100,EUR,2023,,55.5,2,2022,-33.62,12/31/2024,13.13,-57.54,-36.67,0.49,-54.93,12473835833,404830371.9,814261088.8,4511788491,2.312,3.25,6.53,36.17,3.66E+05,11871.86
1015,AKZA.AS,Akzo Nobel NV,Netherlands,Materials,34100,EUR,2024,,55.5,2,2023,21.91,12/31/2024,-1.64,25.57,45.34,7.93,28.36,12269120474,508338137.4,1183438786,4869465325,2.967,4.14,9.65,39.69,3.60E+05,14907.28
1016,AKZA.AS,Akzo Nobel NV,Netherlands,Materials,34100,EUR,2025,,55.5,2,2024,-21.26,12/31/2024,0.4,22.62,-10.88,2.43,22.48,12318574185,623346765.8,1054629122,4987924212,3.634,5.06,8.56,40.49,3.61E+05,18279.96
1017,AQN.TO,Algonquin Power & Utilities Corp,Canada,Utilities,3786,USD,2016,,10,1,2015,20.2,12/31/2024,,,,,,,,,,,,,,,
1018,AQN.TO,Algonquin Power & Utilities Corp,Canada,Utilities,3786,USD,2017,,10,1,2016,10.12,12/31/2024,,,,,,,,,,,,,,,
1019,AQN.TO,Algonquin Power & Utilities Corp,Canada,Utilities,3786,USD,2018,,10,1,2017,29.41,12/31/2024,,,,,,,,,,,,,,,
1020,AQN.TO,Algonquin Power & Utilities Corp,Canada,Utilities,3786,USD,2019,,10,1,2018,1.58,12/31/2024,,,,,,,,,,,,,,,
1021,AQN.TO,Algonquin Power & Utilities Corp,Canada,Utilities,3786,USD,2021,,10,1,2020,19.95,12/31/2024,,,,,,,,,,,,,,,
1022,AQN.TO,Algonquin Power & Utilities Corp,Canada,Utilities,3786,USD,2022,,10,1,2021,-8.93,12/31/2024,,,,,,2274142000,264859000,388410000,1560227000,0.41,11.65,17.08,68.61,6.01E+05,69957.47
1023,AQN.TO,Algonquin Power & Utilities Corp,Canada,Utilities,3786,USD,2023,,10,1,2022,-48.43,12/31/2024,21.58,-180.04,31.67,21.69,-180.49,2765013000,-211989000,511418000,1898659000,-0.33,-7.67,18.5,68.67,7.30E+05,-55992.87
1024,AQN.TO,Algonquin Power & Utilities Corp,Canada,Utilities,3786,USD,2024,,10,1,2023,-0.59,12/31/2024,-13.06,-113.53,-5.67,-12.55,-109.09,2403924000,28674000,482427000,1660420000,0.03,1.19,20.07,69.07,6.35E+05,7573.69
1025,AQN.TO,Algonquin Power & Utilities Corp,Canada,Utilities,3786,USD,2025,,10,1,2024,-19.8,12/31/2024,-3.51,-4914.53,-6.81,3.9,-6433.33,2319538000,-1380517000,449572000,1725209000,-1.9,-59.52,19.38,74.38,6.13E+05,-364637.35
1026,ALV.DE,Allianz SE,Germany,Financials,156626,EUR,2016,,71,3,2015,24.66,12/31/2024,,,,,,,,,,,,,,,
1027,ALV.DE,Allianz SE,Germany,Financials,156626,EUR,2017,,71,3,2016,3.06,12/31/2024,,,,,,,,,,,,,,,
1028,ALV.DE,Allianz SE,Germany,Financials,156626,EUR,2019,,71,3,2018,-5.49,12/31/2024,,,,,,,,,,,,,,,
1029,ALV.DE,Allianz SE,Germany,Financials,156626,EUR,2020,,71,3,2019,30.04,12/31/2024,,,,,,,,,,,,,,,
1030,ALV.DE,Allianz SE,Germany,Financials,156626,EUR,2023,,71,3,2022,1.71,12/31/2024,-47.91,-2.86,-2.86,-2.86,-2.21,71239794670,7384704028,9230880035,20400244877,17.803,10.37,12.96,28.64,4.55E+05,47148.65
1031,ALV.DE,Allianz SE,Germany,Financials,156626,EUR,2024,,71,3,2023,26.61,12/31/2024,66.3,33.02,33.02,33.02,36.82,1.18E+11,9822886949,12278608686,27135725196,24.359,8.29,10.36,22.9,7.56E+05,62715.56
1032,ALV.DE,Allianz SE,Germany,Financials,156626,EUR,2025,,71,3,2024,28.32,12/31/2024,16.03,16.27,16.27,16.27,18.89,1.37E+11,11421506883,14276883604,31551912765,28.959,8.31,10.39,22.95,8.78E+05,72922.16
1033,GOOGL,Alphabet Inc,USA,Communication Services,185719,USD,2016,,53.2,5,2015,48.39,12/31/2024,,,,,,,,,,,,,,,
1034,GOOGL,Alphabet Inc,USA,Communication Services,185719,USD,2017,,53.2,5,2016,3.97,12/31/2024,,,,,,,,,,,,,,,
1035,GOOGL,Alphabet Inc,USA,Communication Services,185719,USD,2018,,53.2,5,2017,31.57,12/31/2024,,,,,,,,,,,,,,,
1036,GOOGL,Alphabet Inc,USA,Communication Services,185719,USD,2024,,53.2,5,2023,55.92,12/31/2024,8.68,23.05,12.63,11.13,27.19,3.07E+11,73795000000,84293000000,1.74E+11,5.8,24.01,27.42,56.63,1.66E+06,397347.61
1037,GOOGL,Alphabet Inc,USA,Communication Services,185719,USD,2025,,53.2,5,2024,38.53,12/31/2024,13.87,35.67,33.33,17.03,38.62,3.50E+11,1.00E+11,1.12E+11,2.04E+11,8.04,28.6,32.11,58.2,1.88E+06,539083.24
1038,ALO.PA,Alstom SA,France,Industrials,86039,EUR,2016,,31,5,2015,4.37,3/31/2025,,,,,,,,,,,,,,,
1039,ALO.PA,Alstom SA,France,Industrials,86039,EUR,2017,,31,5,2016,-7.08,3/31/2025,,,,,,,,,,,,,,,
1040,ALO.PA,Alstom SA,France,Industrials,86039,EUR,2018,,31,5,2017,32.16,3/31/2025,,,,,,,,,,,,,,,
1041,ALO.PA,Alstom SA,France,Industrials,86039,EUR,2020,,31,5,2019,21.16,3/31/2025,,,,,,,,,,,,,,,
1042,ALO.PA,Alstom SA,France,Industrials,86039,EUR,2023,,31,5,2022,-27.44,3/31/2025,6.7,-77.28,132,13.97,-265.96,18984474285,-151811389.4,333525022.3,2261069634,-1.794,-0.8,1.76,11.91,2.21E+05,-1764.45
1043,AMS.MC,Amadeus IT Group SA,Spain,Information Technology,20643,EUR,2016,,51.5,2,2015,26.1,12/31/2024,,,,,,,,,,,,,,,
1044,AMS.MC,Amadeus IT Group SA,Spain,Information Technology,20643,EUR,2019,,51.5,2,2018,3.95,12/31/2024,,,,,,,,,,,,,,,
1045,AMS.MC,Amadeus IT Group SA,Spain,Information Technology,20643,EUR,2020,,51.5,2,2019,22.21,12/31/2024,,,,,,,,,,,,,,,
1046,AMS.MC,Amadeus IT Group SA,Spain,Information Technology,20643,EUR,2021,,51.5,2,2020,-17.22,12/31/2024,,,,,,,,,,,,,,,
1047,AMS.MC,Amadeus IT Group SA,Spain,Information Technology,20643,EUR,2022,,51.5,2,2021,-1.81,12/31/2024,,,,,,3070730377,-163772286.8,-95457161.55,960207038.2,-0.368,-5.33,-3.11,31.27,1.49E+05,-7933.55
1048,AMS.MC,Amadeus IT Group SA,Spain,Information Technology,20643,EUR,2023,,51.5,2,2022,-18.51,12/31/2024,68.01,-566.57,-1259.88,124.23,-553.12,5159172060,764117326.9,1107188065,2153076532,1.668,14.81,21.46,41.73,2.50E+05,37015.81
1049,AMS.MC,Amadeus IT Group SA,Spain,Information Technology,20643,EUR,2024,,51.5,2,2023,33.53,12/31/2024,21.3,68.21,46.87,28.81,67.59,6257849487,1285336431,1626106997,2773318064,2.795,20.54,25.99,44.32,3.03E+05,62265
1050,AMS.MC,Amadeus IT Group SA,Spain,Information Technology,20643,EUR,2025,,51.5,2,2024,6.11,12/31/2024,12.87,12.12,15.11,10.1,14.81,7063484929,1441058113,1871880435,3053479083,3.209,20.4,26.5,43.23,3.42E+05,69808.56
1051,AWK,American Water Works Company Inc,USA,Utilities,6700,USD,2016,,10.33333333,3,2015,16.23,12/31/2024,,,,,,,,,,,,,,,
1052,AWK,American Water Works Company Inc,USA,Utilities,6700,USD,2017,,10.33333333,3,2016,23.72,12/31/2024,,,,,,,,,,,,,,,
1053,AWK,American Water Works Company Inc,USA,Utilities,6700,USD,2018,,10.33333333,3,2017,28.99,12/31/2024,,,,,,,,,,,,,,,
1054,AWK,American Water Works Company Inc,USA,Utilities,6700,USD,2019,,10.33333333,3,2018,1.02,12/31/2024,,,,,,,,,,,,,,,
1055,AWK,American Water Works Company Inc,USA,Utilities,6700,USD,2023,,10.33333333,3,2022,-17.94,12/31/2024,-3.51,-35.08,6.44,2.32,-35.11,3792000000,820000000,1273000000,2203000000,4.51,21.62,33.57,58.1,5.66E+05,122388.06
1056,AWK,American Water Works Company Inc,USA,Utilities,6700,USD,2024,,10.33333333,3,2023,-12.45,12/31/2024,11.66,15.12,18.15,14.12,8.65,4234000000,944000000,1504000000,2514000000,4.9,22.3,35.52,59.38,6.32E+05,140895.52
1057,AWK,American Water Works Company Inc,USA,Utilities,6700,USD,2025,,10.33333333,3,2024,-3.14,12/31/2024,10.63,11.33,14.23,12.41,10,4684000000,1051000000,1718000000,2826000000,5.39,22.44,36.68,60.33,6.99E+05,156865.67
1058,AMUN.PA,Amundi SA,France,Communication Services,5700,EUR,2016,,45.66666667,3,2015,-4.59,12/31/2024,,,,,,,,,,,,,,,
1059,AMUN.PA,Amundi SA,France,Communication Services,5700,EUR,2017,,45.66666667,3,2016,11.39,12/31/2024,,,,,,,,,,,,,,,
1060,AMUN.PA,Amundi SA,France,Communication Services,5700,EUR,2021,,45.66666667,3,2020,-3.27,12/31/2024,,,,,,,,,,,,,,,
1061,AMUN.PA,Amundi SA,France,Communication Services,5700,EUR,2022,,45.66666667,3,2021,11.67,12/31/2024,,,,,,6659682734,1574985661,1737597511,2750295637,7.763,23.65,26.09,41.3,1.17E+06,276313.27
1062,AMUN.PA,Amundi SA,France,Communication Services,5700,EUR,2023,,45.66666667,3,2022,-21.04,12/31/2024,1.41,-21.6,-14.82,-3.04,-21.78,6753521724,1234866044,1480041438,2666770621,6.072,18.28,21.92,39.49,1.18E+06,216643.17
1063,AMUN.PA,Amundi SA,France,Communication Services,5700,EUR,2024,,45.66666667,3,2023,23.11,12/31/2024,-4.33,8.49,-6.76,-7.78,7.95,6461270998,1339717110,1379985082,2459415814,6.555,20.73,21.36,38.06,1.13E+06,235038.09
1064,AMUN.PA,Amundi SA,France,Communication Services,5700,EUR,2025,,45.66666667,3,2024,9.43,12/31/2024,10.23,12.04,10.27,8.94,11.75,7122256638,1501002911,1521668811,2679382467,7.326,21.07,21.36,37.62,1.25E+06,263333.84
1065,ADI,Analog Devices Inc,USA,Information Technology,24000,USD,2016,,60.16666667,6,2015,4.36,10/31/2024,,,,,,,,,,,,,,,
1066,ADI,Analog Devices Inc,USA,Information Technology,24000,USD,2023,,60.16666667,6,2022,-4.59,10/31/2024,64.16,97.68,99.99,66.46,51.73,12013953000,2748561000,3553209000,7532474000,5.25,22.88,29.58,62.7,5.01E+05,114523.38
1067,ADI,Analog Devices Inc,USA,Information Technology,24000,USD,2024,,60.16666667,6,2023,22.21,10/31/2024,2.43,20.59,12.12,4.58,24.76,12305539000,3314579000,3983822000,7877218000,6.55,26.94,32.37,64.01,5.13E+05,138107.46
1068,ADI,Analog Devices Inc,USA,Information Technology,24000,USD,2025,,60.16666667,6,2024,9.69,10/31/2024,-23.39,-50.66,-48.04,-31.68,-49.92,9427157000,1635273000,2070056000,5381343000,3.28,17.35,21.96,57.08,3.93E+05,68136.38
1069,AAL.L,Anglo American PLC,United Kingdom,Materials,,USD,2016,,90,1,2015,-74.99,12/31/2024,,,,,,,,,,,,,,,
1070,AAL.L,Anglo American PLC,United Kingdom,Materials,,USD,2017,,90,1,2016,296.78,12/31/2024,,,,,,,,,,,,,,,
1071,AAL.L,Anglo American PLC,United Kingdom,Materials,,USD,2018,,90,1,2017,32.89,12/31/2024,,,,,,,,,,,,,,,
1072,AAL.L,Anglo American PLC,United Kingdom,Materials,,USD,2019,,90,1,2018,12.52,12/31/2024,,,,,,,,,,,,,,,
1073,AAL.L,Anglo American PLC,United Kingdom,Materials,,USD,2020,,90,1,2019,26.59,12/31/2024,,,,,,,,,,,,,,,
1074,AAL.L,Anglo American PLC,United Kingdom,Materials,,USD,2021,,90,1,2020,11.91,12/31/2024,,,,,,,,,,,,,,,
1075,AAL.L,Anglo American PLC,United Kingdom,Materials,,USD,2022,,90,1,2021,22.39,12/31/2024,,,,,,41554000000,8562000000,17238000000,13482000000,1.67,20.6,41.48,32.44,,
1076,AAL.L,Anglo American PLC,United Kingdom,Materials,,USD,2023,,90,1,2022,6.97,12/31/2024,-15.49,-47.28,-36.65,90.34,309.58,35118000000,4514000000,10921000000,25661000000,6.84,12.85,31.1,73.07,,
1077,AAL.L,Anglo American PLC,United Kingdom,Materials,,USD,2024,,90,1,2023,-39.02,12/31/2024,-12.72,-93.73,-40.01,-23.65,-46.2,30652000000,283000000,6552000000,19592000000,3.68,0.92,21.38,63.92,,
1078,ANSS,ANSYS; Inc.,USA,Health Care,6600,USD,2016,,87,1,2015,14.17,12/31/2024,,,,,,,,,,,,,,,
1079,ANSS,ANSYS; Inc.,USA,Health Care,6600,USD,2017,,87,1,2016,1.19,12/31/2024,,,,,,,,,,,,,,,
1080,ANSS,ANSYS; Inc.,USA,Health Care,6600,USD,2018,,87,1,2017,58.49,12/31/2024,,,,,,,,,,,,,,,
1081,ANSS,ANSYS; Inc.,USA,Health Care,6600,USD,2020,,87,1,2019,83.18,12/31/2024,,,,,,,,,,,,,,,
1082,ANSS,ANSYS; Inc.,USA,Health Care,6600,USD,2021,,87,1,2020,40.98,12/31/2024,,,,,,,,,,,,,,,
1083,ANSS,ANSYS; Inc.,USA,Health Care,6600,USD,2022,,87,1,2021,11.96,12/31/2024,,,,,,1906715000,454627000,513271000,1648731000,5.16,23.84,26.92,86.47,2.89E+05,68882.88
1084,ANSS,ANSYS; Inc.,USA,Health Care,6600,USD,2023,,87,1,2022,-39.44,12/31/2024,8.33,15.2,15.47,10.08,16.09,2065553000,523710000,592658000,1814912000,5.99,25.35,28.69,87.87,3.13E+05,79350
1085,ANSS,ANSYS; Inc.,USA,Health Care,6600,USD,2024,,87,1,2023,47.95,12/31/2024,9.9,-4.45,5.65,10.12,-4.34,2269949000,500412000,626135000,1998651000,5.73,22.05,27.58,88.05,3.44E+05,75820
1086,ANSS,ANSYS; Inc.,USA,Health Care,6600,USD,2025,,87,1,2024,-5.82,12/31/2024,12.11,15.04,14.65,13.33,14.31,2544809000,575692000,717888000,2264990000,6.55,22.62,28.21,89,3.86E+05,87226.06
1087,AAPL,Apple Inc,USA,Information Technology,164000,USD,2018,,71.5,6,2017,48.49,9/30/2024,,,,,,,,,,,,,,,
1088,AAPL,Apple Inc,USA,Information Technology,164000,USD,2019,,71.5,6,2018,-6.81,9/30/2024,,,,,,,,,,,,,,,
1089,AAPL,Apple Inc,USA,Information Technology,164000,USD,2020,,71.5,6,2019,91.04,9/30/2024,,,,,,,,,,,,,,,
1090,AAPL,Apple Inc,USA,Information Technology,164000,USD,2021,,71.5,6,2020,82.12,9/30/2024,,,,,,,,,,,,,,,
1091,AMAT,Applied Materials Inc,USA,Information Technology,,USD,2019,,64.33333333,3,2018,-36.33,10/31/2024,,,,,,,,,,,,,,,
1092,AMAT,Applied Materials Inc,USA,Information Technology,,USD,2020,,64.33333333,3,2019,93.65,10/31/2024,,,,,,,,,,,,,,,
1093,AMAT,Applied Materials Inc,USA,Information Technology,,USD,2021,,64.33333333,3,2020,42.18,10/31/2024,,,,,,,,,,,,,,,
1094,AMAT,Applied Materials Inc,USA,Information Technology,,USD,2022,,64.33333333,3,2021,82.37,10/31/2024,,,,,,23063000000,5888000000,7200000000,10914000000,6.4,25.53,31.22,47.32,,
1095,AMAT,Applied Materials Inc,USA,Information Technology,,USD,2023,,64.33333333,3,2022,-37.69,10/31/2024,11.8,10.82,8.11,9.89,16.25,25785000000,6525000000,7784000000,11993000000,7.44,25.31,30.19,46.51,,
1096,AMAT,Applied Materials Inc,USA,Information Technology,,USD,2024,,64.33333333,3,2023,63.95,10/31/2024,2.84,5.07,-1.67,3.26,9.01,26517000000,6856000000,7654000000,12384000000,8.11,25.86,28.86,46.7,,
1097,AMAT,Applied Materials Inc,USA,Information Technology,,USD,2025,,64.33333333,3,2024,3.07,10/31/2024,2.49,4.68,2.78,4.14,6.17,27176000000,7177000000,7867000000,12897000000,8.61,26.41,28.95,47.46,,
1098,ARCLK.IS,Arcelik AS,Turkey,Consumer Discretionary,53401,TRY,2016,,61.6,5,2015,-1.67,12/31/2024,,,,,,,,,,,,,,,
1099,ARCLK.IS,Arcelik AS,Turkey,Consumer Discretionary,53401,TRY,2017,,61.6,5,2016,54.89,12/31/2024,,,,,,,,,,,,,,,
1100,ARCLK.IS,Arcelik AS,Turkey,Consumer Discretionary,53401,TRY,2018,,61.6,5,2017,4.9,12/31/2024,,,,,,,,,,,,,,,
1101,ARCLK.IS,Arcelik AS,Turkey,Consumer Discretionary,53401,TRY,2019,,61.6,5,2018,-25.28,12/31/2024,,,,,,,,,,,,,,,
1102,ARCLK.IS,Arcelik AS,Turkey,Consumer Discretionary,53401,TRY,2020,,61.6,5,2019,30.85,12/31/2024,,,,,,,,,,,,,,,
1103,ASM.AS,ASM International NV,Netherlands,Information Technology,4558,EUR,2016,,33,1,2015,4.98,12/31/2024,,,,,,,,,,,,,,,
1104,ASM.AS,ASM International NV,Netherlands,Information Technology,4558,EUR,2017,,33,1,2016,21.13,12/31/2024,,,,,,,,,,,,,,,
1105,ASM.AS,ASM International NV,Netherlands,Information Technology,4558,EUR,2018,,33,1,2017,34.14,12/31/2024,,,,,,,,,,,,,,,
1106,ASM.AS,ASM International NV,Netherlands,Information Technology,4558,EUR,2019,,33,1,2018,-30.92,12/31/2024,,,,,,,,,,,,,,,
1107,ASM.AS,ASM International NV,Netherlands,Information Technology,4558,EUR,2020,,33,1,2019,186.72,12/31/2024,,,,,,,,,,,,,,,
1108,ASM.AS,ASM International NV,Netherlands,Information Technology,4558,EUR,2021,,33,1,2020,78.85,12/31/2024,,,,,,,,,,,,,,,
1109,ASM.AS,ASM International NV,Netherlands,Information Technology,4558,EUR,2022,,33,1,2021,117.64,12/31/2024,,,,,,1989546913,568958035.3,560537103.5,952422104.2,6.647,28.6,28.17,47.87,4.36E+05,124826.25
