Year,Ranking,Stock_Performance_Year,Stock_Performance,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Average Rank,Years Appeared,Original Currency,ReportDate_2024,DilutedEPSIncr,OperatingIncomeIncr,TotalRevenueIncr,GrossProfitIncr,NetIncomeIncr,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS
2019,70.0,2018,-30.736380379355,ITRI,Itron Inc,USA,Information Technology,5040.0,48.5,2,USD,2024-12-31,,,,,,,,,,
2016,59.0,2015,1.71899425706602,JNJ,Johnson & Johnson,USA,Health Care,138100.0,53.0,3,USD,2024-12-31,,,,,,,,,,
2017,8.0,2016,16.4744542075606,JNJ,Johnson & Johnson,USA,Health Care,138100.0,53.0,3,USD,2024-12-31,,,,,,,,,,
2018,92.0,2017,23.8126324949386,JNJ,Johnson & Johnson,USA,Health Care,138100.0,53.0,3,USD,2024-12-31,,,,,,,,,,
2016,64.0,2015,-25.3139468588532,JCI,Johnson Controls International PLC,Ireland,Industrials,94000.0,32.75,4,USD,2024-09-30,,,,,,,,,,
2021,38.0,2020,16.6976339149197,JCI,Johnson Controls International PLC,Ireland,Industrials,94000.0,32.75,4,USD,2024-09-30,,,,,,,,,,
2022,12.0,2021,76.6667707636098,JCI,Johnson Controls International PLC,Ireland,Industrials,94000.0,32.75,4,USD,2024-09-30,,,,,,23668000000.0,1637000000.0,2801000000.0,8059000000.0,2.27
2023,17.0,2022,-19.1594397221137,JCI,Johnson Controls International PLC,Ireland,Industrials,94000.0,32.75,4,USD,2024-09-30,-3.524229074889871,-28.16851124598358,-12.80632077066081,-12.02382429581834,-6.414172266340867,20637000000.0,1532000000.0,2012000000.0,7090000000.0,2.19
2019,92.0,2018,8.6333651473313,4452.T,Kao Corp.,Japan,Health Care,32566.0,89.0,2,JPY,2024-12-31,,,,,,,,,,
2020,86.0,2019,16.103137214803,4452.T,Kao Corp.,Japan,Health Care,32566.0,89.0,2,JPY,2024-12-31,,,,,,,,,,
2023,68.0,2022,-7.85939395412789,105560.KS,KB Financial Group Inc,South Korea,Financials,,66.5,2,KRW,2024-12-31,-1.6988062334001397,-6.736525787664618,-3.445258038252419,-6.736525789560669,-6.7365257760786985,11981158021.0,3002981532.0,3753726915.0,8295736482.0,7.816892893
2024,65.0,2023,16.7773542895048,105560.KS,KB Financial Group Inc,South Korea,Financials,,66.5,2,KRW,2024-12-31,5.6702475403867645,11.728700834381288,18.544858686494074,11.728700834593361,11.728700834381288,14203046845.0,3355192252.0,4193990315.0,9268718596.0,8.26013007
2022,92.0,2021,36.894100216363,KBC.BR,KBC Groep NV,Belgium,Financials,32764.0,93.0,2,EUR,2024-12-31,,,,,,8603795488.0,3006325546.0,3757906933.0,8304974322.0,7.073030645
2025,94.0,2024,35.1955308662908,KBC.BR,KBC Groep NV,Belgium,Financials,32764.0,93.0,2,EUR,2024-12-31,3.606965171156661,0.3821281781349591,3.5183809835347373,0.3821281815726735,0.3821281678920281,12824612149.0,3927544659.0,4909430824.0,10849842121.0,9.580218743
2016,55.0,2015,-19.6681630650353,BN4.SI,Keppel Corp Ltd,Singapore,Industrials,5249.0,55.0,1,SGD,2024-12-31,,,,,,,,,,
2016,43.0,2015,2.84798572066284,KER.PA,Kering SA,France,Consumer Discretionary,44627.0,33.3,10,EUR,2024-12-31,,,,,,,,,,
2017,80.0,2016,40.338959843435,KER.PA,Kering SA,France,Consumer Discretionary,44627.0,33.3,10,EUR,2024-12-31,,,,,,,,,,
2018,47.0,2017,88.0183687177497,KER.PA,Kering SA,France,Consumer Discretionary,44627.0,33.3,10,EUR,2024-12-31,,,,,,,,,,
2019,2.0,2018,10.6424343535515,KER.PA,Kering SA,France,Consumer Discretionary,44627.0,33.3,10,EUR,2024-12-31,,,,,,,,,,
2020,23.0,2019,48.1265293014127,KER.PA,Kering SA,France,Consumer Discretionary,44627.0,33.3,10,EUR,2024-12-31,,,,,,,,,,
2021,7.0,2020,0.694277605417964,KER.PA,Kering SA,France,Consumer Discretionary,44627.0,33.3,10,EUR,2024-12-31,,,,,,,,,,
2022,12.0,2021,19.762865547441,KER.PA,Kering SA,France,Consumer Discretionary,44627.0,33.3,10,EUR,2024-12-31,,,,,,20293272476.0,3652674037.0,5769982885.0,15029327555.0,29.31569937
2023,31.0,2022,-31.4481676824566,KER.PA,Kering SA,France,Consumer Discretionary,44627.0,33.3,10,EUR,2024-12-31,14.986269113183356,11.40123581146463,15.335789171907042,16.299357207003133,13.79093198290773,23405405959.0,4156411829.0,6427832240.0,17479011339.0,33.70902897
2024,45.0,2023,-14.8098741240877,KER.PA,Kering SA,France,Consumer Discretionary,44627.0,33.3,10,EUR,2024-12-31,-16.854315931367502,-15.083199153312066,-3.8573043064559305,-1.7831293541447597,-17.459878252117253,22502588227.0,3430707384.0,5458309502.0,17167337957.0,28.02760273
2025,43.0,2024,-38.2251996814272,KER.PA,Kering SA,France,Consumer Discretionary,44627.0,33.3,10,EUR,2024-12-31,-62.08453015988642,-46.18626210324414,-12.123070632945106,-15.04655992950113,-62.01810259082126,19774583562.0,1303047759.0,2937320369.0,14584244163.0,10.62679726
2016,15.0,2015,12.7152701799256,KESKOA.HE,Kesko Oyj,Finland,Consumer Staples,18135.0,55.3,10,EUR,2024-12-31,,,,,,,,,,
2017,25.0,2016,50.6968867944975,KESKOA.HE,Kesko Oyj,Finland,Consumer Staples,18135.0,55.3,10,EUR,2024-12-31,,,,,,,,,,
2018,31.0,2017,6.93108836958777,KESKOA.HE,Kesko Oyj,Finland,Consumer Staples,18135.0,55.3,10,EUR,2024-12-31,,,,,,,,,,
2019,88.0,2018,4.160663993677,KESKOA.HE,Kesko Oyj,Finland,Consumer Staples,18135.0,55.3,10,EUR,2024-12-31,,,,,,,,,,
2020,99.0,2019,41.2589674711575,KESKOA.HE,Kesko Oyj,Finland,Consumer Staples,18135.0,55.3,10,EUR,2024-12-31,,,,,,,,,,
2021,87.0,2020,42.558786165441,KESKOA.HE,Kesko Oyj,Finland,Consumer Staples,18135.0,55.3,10,EUR,2024-12-31,,,,,,,,,,
2022,69.0,2021,39.5379232623821,KESKOA.HE,Kesko Oyj,Finland,Consumer Staples,18135.0,55.3,10,EUR,2024-12-31,,,,,,12996205023.0,657619337.0,806440502.1,1895342196.0,1.656124249
2023,74.0,2022,-20.8587817267739,KESKOA.HE,Kesko Oyj,Finland,Consumer Staples,18135.0,55.3,10,EUR,2024-12-31,6.249999966035145,6.103822026773177,4.502575174556016,5.673543660186628,6.663168939024063,13581368924.0,701437624.4,855664195.1,2002875263.0,1.759632014
2024,29.0,2023,-6.92376391979455,KESKOA.HE,Kesko Oyj,Finland,Consumer Staples,18135.0,55.3,10,EUR,2024-12-31,-18.300653570627748,-15.30913979457688,-0.21339655937616733,-3.715188078589795,-18.740777173514836,13552386750.0,569982762.2,724669367.3,1928464680.0,1.437607855
2025,36.0,2024,4.70209497210745,KESKOA.HE,Kesko Oyj,Finland,Consumer Staples,18135.0,55.3,10,EUR,2024-12-31,-24.000000055647995,-21.393429610199007,1.1566727167079998,2.2423664508079035,-23.506860379926067,13709143510.0,435997710.1,569637736.3,1971707925.0,1.092581969
2019,51.0,2018,-26.0263565141557,KEY,KeyCorp,USA,Financials,16989.0,51.0,1,USD,2024-12-31,,,,,,,,,,
2019,43.0,2018,-3.6918757263959,KNEBV.HE,Kone Oyj,Finland,Industrials,63852.0,31.33333333,3,EUR,2024-12-31,,,,,,,,,,
2020,32.0,2019,45.7950256184591,KNEBV.HE,Kone Oyj,Finland,Industrials,63852.0,31.33333333,3,EUR,2024-12-31,,,,,,,,,,
2023,19.0,2022,-20.7503290672377,KNEBV.HE,Kone Oyj,Finland,Industrials,63852.0,31.33333333,3,EUR,2024-12-31,8.287292841035383,-17.804244903680253,3.7340333459969637,2.712264151529075,-23.63439164560757,12543646070.0,890741826.7,1238182893.0,6411040980.0,2.254169116
2019,96.0,2018,-5.68684083986686,4902.T,Konica Minolta Inc,Japan,Information Technology,35631.0,62.4,5,JPY,2025-03-31,,,,,,,,,,
2020,72.0,2019,-23.8527042820198,4902.T,Konica Minolta Inc,Japan,Information Technology,35631.0,62.4,5,JPY,2025-03-31,,,,,,,,,,
2021,41.0,2020,-41.2639283878392,4902.T,Konica Minolta Inc,Japan,Information Technology,35631.0,62.4,5,JPY,2025-03-31,,,,,,,,,,
2022,53.0,2021,39.8098369729562,4902.T,Konica Minolta Inc,Japan,Information Technology,35631.0,62.4,5,JPY,2025-03-31,,,,,,6233080852.0,-178650566.4,-152492069.4,2685851887.0,-0.361978887
2023,50.0,2022,4.20388387252621,4902.T,Konica Minolta Inc,Japan,Information Technology,35631.0,62.4,5,JPY,2025-03-31,294.6533163410715,326.6122522041137,24.025099137282936,23.732736458226,294.8742486606524,7730584706.0,-705445081.8,-650549851.7,3323278037.0,-1.428561682
2020,40.0,2019,8.07958175193042,KPN.AS,Koninklijke KPN NV,Netherlands,Communication Services,9718.0,47.5,4,EUR,2024-12-31,,,,,,,,,,
2021,93.0,2020,0.70719963899973,KPN.AS,Koninklijke KPN NV,Netherlands,Communication Services,9718.0,47.5,4,EUR,2024-12-31,,,,,,,,,,
2022,13.0,2021,14.4747685012935,KPN.AS,Koninklijke KPN NV,Netherlands,Communication Services,9718.0,47.5,4,EUR,2024-12-31,,,,,,6060954715.0,1481311133.0,1175388182.0,4317423909.0,0.149511217
2023,44.0,2022,10.0752700512113,KPN.AS,Koninklijke KPN NV,Netherlands,Communication Services,9718.0,47.5,4,EUR,2024-12-31,138.46153830718936,17.12328770036927,0.7779886208900672,1.7581246734139027,-40.99378880452929,6108108253.0,874065575.6,1376653282.0,4393329604.0,0.356526748
2016,22.0,2015,-1.01323336127109,PHIA.AS,Koninklijke Philips NV,Netherlands,Health Care,67247.0,38.16666667,6,EUR,2024-12-31,,,,,,,,,,
2017,7.0,2016,24.1969966334847,PHIA.AS,Koninklijke Philips NV,Netherlands,Health Care,67247.0,38.16666667,6,EUR,2024-12-31,,,,,,,,,,
2018,19.0,2017,8.87124757073227,PHIA.AS,Koninklijke Philips NV,Netherlands,Health Care,67247.0,38.16666667,6,EUR,2024-12-31,,,,,,,,,,
2019,27.0,2018,-2.49364662566663,PHIA.AS,Koninklijke Philips NV,Netherlands,Health Care,67247.0,38.16666667,6,EUR,2024-12-31,,,,,,,,,,
2022,56.0,2021,-25.9728557121546,PHIA.AS,Koninklijke Philips NV,Netherlands,Health Care,67247.0,38.16666667,6,EUR,2024-12-31,,,,,,19730880283.0,3817136376.0,716503754.7,8243818481.0,3.885591811
2023,98.0,2022,-57.285350756829,PHIA.AS,Koninklijke Philips NV,Netherlands,Health Care,67247.0,38.16666667,6,EUR,2024-12-31,-149.86301701879924,-128.41091492747762,3.9111681026461786,0.36272322187730616,-148.448327799541,20502588179.0,-1849338744.0,-203565272.2,8273720725.0,-1.937473306
2025,50.0,2024,-17.7245200061184,LAND.L,Land Securities Group plc,United Kingdom,Real Estate,,50.0,1,GBP,2025-03-31,-223.2558140380188,2.816901410419299,0.970873793423226,1.999999991366471,-224.13793104172353,1117873840.0,532064952.9,588496084.2,685235166.5,0.712107134
2016,62.0,2015,23.0720883646226,LR.PA,Legrand SA,France,Health Care,,50.75,4,EUR,2024-12-31,,,,,,,,,,
2017,59.0,2016,5.40999632589831,LR.PA,Legrand SA,France,Health Care,,50.75,4,EUR,2024-12-31,,,,,,,,,,
2018,51.0,2017,20.4640425135284,LR.PA,Legrand SA,France,Health Care,,50.75,4,EUR,2024-12-31,,,,,,,,,,
2022,31.0,2021,41.4760921670246,LR.PA,Legrand SA,France,Health Care,,50.75,4,EUR,2024-12-31,,,,,,8043933485.0,1040253044.0,1545830974.0,4088556738.0,3.871190431
2016,68.0,2015,-20.2069432501416,LNVGF,Lenovo Group Ltd,China,Information Technology,,83.33333333,6,USD,2025-03-31,,,,,,,,,,
2017,98.0,2016,-35.602389711735,LNVGF,Lenovo Group Ltd,China,Information Technology,,83.33333333,6,USD,2025-03-31,,,,,,,,,,
2018,72.0,2017,2.23799725095858,LNVGF,Lenovo Group Ltd,China,Information Technology,,83.33333333,6,USD,2025-03-31,,,,,,,,,,
2020,97.0,2019,6.43795070801876,LNVGF,Lenovo Group Ltd,China,Information Technology,,83.33333333,6,USD,2025-03-31,,,,,,,,,,
2021,78.0,2020,34.5174549755546,LNVGF,Lenovo Group Ltd,China,Information Technology,,83.33333333,6,USD,2025-03-31,,,,,,,,,,
2022,87.0,2021,23.5079273851881,LNVGF,Lenovo Group Ltd,China,Information Technology,,83.33333333,6,USD,2025-03-31,,,,,,71618216000.0,2029818000.0,3080569000.0,12048975000.0,0.1577
2016,44.0,2015,-8.10941077661789,066570.KS,LG Electronics Inc,South Korea,Consumer Discretionary,,59.5,4,KRW,2024-12-31,,,,,,,,,,
2017,65.0,2016,-3.50889276059388,066570.KS,LG Electronics Inc,South Korea,Consumer Discretionary,,59.5,4,KRW,2024-12-31,,,,,,,,,,
2019,30.0,2018,-40.7777739446996,066570.KS,LG Electronics Inc,South Korea,Consumer Discretionary,,59.5,4,KRW,2024-12-31,,,,,,,,,,
2022,99.0,2021,1.72546682564309,066570.KS,LG Electronics Inc,South Korea,Consumer Discretionary,,59.5,4,KRW,2024-12-31,,,,,,53968313390.0,753364462.0,2963188034.0,13798931372.0,7.978269196
2024,43.0,2023,72.0128672402094,LI,Li Auto Inc,China,Consumer Discretionary,,33.0,2,CNY,2024-12-31,-633.653845675355,-302.65735353933945,173.48209245946344,212.80232792898843,-681.6541971002597,17230291135.0,1628287850.0,1030450340.0,3825368830.0,1.544240409
2025,23.0,2024,-32.244554258691,LI,Li Auto Inc,China,Consumer Discretionary,,33.0,2,CNY,2024-12-31,-31.71171173516415,-5.235175408841143,16.639800044794775,7.853244179855985,-31.371678723758823,20097377127.0,1117466617.0,976504457.2,4125784385.0,1.054535342
2019,76.0,2018,-24.8759324228731,LLOY.L,Lloyds Banking Group plc,United Kingdom,Financials,61228.0,76.0,1,GBP,2024-12-31,,,,,,,,,,
2016,14.0,2015,14.9098710115699,OR.PA,L'Oreal SA,France,Consumer Staples,,66.4,5,EUR,2024-12-31,,,,,,,,,,
2017,38.0,2016,15.8327386386423,OR.PA,L'Oreal SA,France,Consumer Staples,,66.4,5,EUR,2024-12-31,,,,,,,,,,
2018,84.0,2017,9.06128006105862,OR.PA,L'Oreal SA,France,Consumer Staples,,66.4,5,EUR,2024-12-31,,,,,,,,,,
2019,98.0,2018,9.2125860446283,OR.PA,L'Oreal SA,France,Consumer Staples,,66.4,5,EUR,2024-12-31,,,,,,,,,,
2020,98.0,2019,34.3843286097366,OR.PA,L'Oreal SA,France,Consumer Staples,,66.4,5,EUR,2024-12-31,,,,,,,,,,
2024,98.0,2023,27.279198892249,MFC.TO,Manulife Financial Corp,Canada,Financials,37000.0,93.5,2,CAD,2024-12-31,-29.076086953376667,-360.14285710771446,79.14637760957065,-360.14285708970493,-360.1428570815444,30794145002.0,3976185070.0,4970231338.0,10984211257.0,1.899660083
2025,89.0,2024,57.9080705714402,MFC.TO,Manulife Financial Corp,Canada,Financials,37000.0,93.5,2,CAD,2024-12-31,8.812260545877873,3.075233376591776,7.7359427054892445,3.07523337904425,3.075233391990982,33176362416.0,4098462041.0,5123077551.0,11322001388.0,2.067063079
2016,21.0,2015,-4.92213104886513,MKS.L,Marks & Spencer Group PLC,United Kingdom,Consumer Discretionary,64000.0,26.5,2,GBP,2025-03-31,,,,,,,,,,
2017,32.0,2016,-21.5246809197333,MKS.L,Marks & Spencer Group PLC,United Kingdom,Consumer Discretionary,64000.0,26.5,2,GBP,2025-03-31,,,,,,,,,,
2023,69.0,2022,13.4982332155477,MAXN,Maxeon Solar Technologies Ltd,Singapore,Information Technology,,45.0,3,USD,2024-12-31,-3.7039764359351954,20.572148232874795,35.342962086306414,65.2581512373337,5.06993556498507,1060113000.0,-267424000.0,-198176000.0,-47948000.0,-653.85
2024,44.0,2023,-55.4381603480422,MAXN,Maxeon Solar Technologies Ltd,Singapore,Information Technology,,45.0,3,USD,2024-12-31,-9.083123040452701,-52.691042305829164,5.942479716784909,-262.9160757487278,3.142949024769654,1123110000.0,-275829000.0,-93755000.0,78115000.0,-594.46
2025,22.0,2024,-98.900071877014,MAXN,Maxeon Solar Technologies Ltd,Singapore,Information Technology,,45.0,3,USD,2024-12-31,4.995289842882605,391.1588715268519,-54.675143129346196,-419.2895090571593,122.71044741488386,509048000.0,-614300000.0,-460486000.0,-249413000.0,-624.155
2017,14.0,2016,12.5141509633742,MKC,McCormick & Company Inc,USA,Consumer Staples,14100.0,27.55555556,9,USD,2024-11-30,,,,,,,,,,
2018,23.0,2017,10.8268380459291,MKC,McCormick & Company Inc,USA,Consumer Staples,14100.0,27.55555556,9,USD,2024-11-30,,,,,,,,,,
2019,13.0,2018,38.6461663869405,MKC,McCormick & Company Inc,USA,Consumer Staples,14100.0,27.55555556,9,USD,2024-11-30,,,,,,,,,,
2020,22.0,2019,25.4419929607547,MKC,McCormick & Company Inc,USA,Consumer Staples,14100.0,27.55555556,9,USD,2024-11-30,,,,,,,,,,
2021,6.0,2020,13.2842046192453,MKC,McCormick & Company Inc,USA,Consumer Staples,14100.0,27.55555556,9,USD,2024-11-30,,,,,,,,,,
2022,14.0,2021,1.37236511173551,MKC,McCormick & Company Inc,USA,Consumer Staples,14100.0,27.55555556,9,USD,2024-11-30,,,,,,6317900000.0,755300000.0,1090500000.0,2494600000.0,2.8
2023,22.0,2022,-12.188094346642,MKC,McCormick & Company Inc,USA,Consumer Staples,14100.0,27.55555556,9,USD,2024-11-30,-9.999999999999993,-15.873452544704264,0.5159942385919372,-8.823057804858495,-9.704753078247053,6350500000.0,682000000.0,917400000.0,2274500000.0,2.52
2024,49.0,2023,-16.0343078334667,MKC,McCormick & Company Inc,USA,Consumer Staples,14100.0,27.55555556,9,USD,2024-11-30,0.0,11.641595814257686,4.908274938981182,10.024181138711805,-0.20527859237536658,6662200000.0,680600000.0,1024200000.0,2502500000.0,2.52
2025,85.0,2024,13.1686186472758,MKC,McCormick & Company Inc,USA,Consumer Staples,14100.0,27.55555556,9,USD,2024-11-30,15.87301587301587,4.452255418863503,0.92311848938789,3.536463536463536,15.853658536585366,6723700000.0,788500000.0,1069800000.0,2591000000.0,2.92
2017,91.0,2016,16.8460111568127,MRK,Merck & Co Inc,USA,Health Care,,60.66666667,3,USD,2024-12-31,,,,,,,,,,
2018,13.0,2017,-1.95283249663512,MRK,Merck & Co Inc,USA,Health Care,,60.66666667,3,USD,2024-12-31,,,,,,,,,,
2020,78.0,2019,24.1994573560828,MRK,Merck & Co Inc,USA,Health Care,,60.66666667,3,USD,2024-12-31,,,,,,,,,,
2023,95.0,2022,-19.9092781479277,MRK.DE,Merck KGaA,Germany,Health Care,62604.0,95.0,1,EUR,2024-12-31,8.81934566321031,12.900926585121725,12.92731243972341,11.09760051587445,8.870703766910738,25568718259.0,3825186980.0,5465210020.0,15761932518.0,8.79816007
2018,75.0,2017,7.18936624937982,MET,MetLife Inc,USA,Financials,45000.0,64.0,2,USD,2024-12-31,,,,,,,,,,
2019,53.0,2018,-17.0779287546352,MET,MetLife Inc,USA,Financials,45000.0,64.0,2,USD,2024-12-31,,,,,,,,,,
2016,3.0,2015,-43.2016608732813,OUT1V.HE,Metso Outotec,Finland,Industrials,8340.0,25.14285714,7,EUR,2024-12-31,,,,,,,,,,
2017,90.0,2016,210.175051914675,OUT1V.HE,Metso Outotec,Finland,Industrials,8340.0,25.14285714,7,EUR,2024-12-31,,,,,,,,,,
2018,5.0,2017,-7.63288067214641,OUT1V.HE,Metso Outotec,Finland,Industrials,8340.0,25.14285714,7,EUR,2024-12-31,,,,,,,,,,
2019,12.0,2018,-57.3530822724604,OUT1V.HE,Metso Outotec,Finland,Industrials,8340.0,25.14285714,7,EUR,2024-12-31,,,,,,,,,,
2020,18.0,2019,-8.18148895653442,OUT1V.HE,Metso Outotec,Finland,Industrials,8340.0,25.14285714,7,EUR,2024-12-31,,,,,,,,,,
2021,8.0,2020,13.0221202590953,OUT1V.HE,Metso Outotec,Finland,Industrials,8340.0,25.14285714,7,EUR,2024-12-31,,,,,,,,,,
2022,40.0,2021,69.2307803537654,OUT1V.HE,Metso Outotec,Finland,Industrials,8340.0,25.14285714,7,EUR,2024-12-31,,,,,,8330074953.0,635997714.9,815411175.1,1073030503.0,1.345600952
2017,75.0,2016,17.5352169277184,MSFT,Microsoft Corp,USA,Information Technology,228000.0,75.0,1,USD,2024-06-30,,,,,,,,,,
2016,73.0,2015,-2.04553079228211,NAB.AX,National Australia Bank Ltd,Australia,Financials,39976.0,65.625,8,AUD,2024-09-30,,,,,,,,,,
2017,50.0,2016,13.4474905131432,NAB.AX,National Australia Bank Ltd,Australia,Financials,39976.0,65.625,8,AUD,2024-09-30,,,,,,,,,,
2018,80.0,2017,2.53945399550604,NAB.AX,National Australia Bank Ltd,Australia,Financials,39976.0,65.625,8,AUD,2024-09-30,,,,,,,,,,
2019,74.0,2018,-12.6555941247107,NAB.AX,National Australia Bank Ltd,Australia,Financials,39976.0,65.625,8,AUD,2024-09-30,,,,,,,,,,
2020,42.0,2019,10.6665513662421,NAB.AX,National Australia Bank Ltd,Australia,Financials,39976.0,65.625,8,AUD,2024-09-30,,,,,,,,,,
2021,44.0,2020,-2.97331448415171,NAB.AX,National Australia Bank Ltd,Australia,Financials,39976.0,65.625,8,AUD,2024-09-30,,,,,,,,,,
2022,71.0,2021,34.8856757686576,NAB.AX,National Australia Bank Ltd,Australia,Financials,39976.0,65.625,8,AUD,2024-09-30,,,,,,10754393055.0,4102682976.0,5128353720.0,11333661721.0,1.193929741
2023,91.0,2022,8.02487085020626,NAB.AX,National Australia Bank Ltd,Australia,Financials,39976.0,65.625,8,AUD,2024-09-30,11.015118769874073,8.280955374505641,9.872916914696122,8.280955379681037,8.280955364755924,11816165346.0,4442424322.0,5553030403.0,12272197191.0,1.32544252
2016,61.0,2015,,NTCO3.SA,Natura Cosmeticos SA,Brazil,Consumer Staples,,38.42857143,7,BRL,2024-12-31,,,,,,,,,,
2017,19.0,2016,,NTCO3.SA,Natura Cosmeticos SA,Brazil,Consumer Staples,,38.42857143,7,BRL,2024-12-31,,,,,,,,,,
2018,14.0,2017,,NTCO3.SA,Natura Cosmeticos SA,Brazil,Consumer Staples,,38.42857143,7,BRL,2024-12-31,,,,,,,,,,
2019,15.0,2018,,NTCO3.SA,Natura Cosmeticos SA,Brazil,Consumer Staples,,38.42857143,7,BRL,2024-12-31,,,,,,,,,,
2020,30.0,2019,4.37246919451099,NTCO3.SA,Natura Cosmeticos SA,Brazil,Consumer Staples,,38.42857143,7,BRL,2024-12-31,,,,,,,,,,
2021,42.0,2020,35.0413801599199,NTCO3.SA,Natura Cosmeticos SA,Brazil,Consumer Staples,,38.42857143,7,BRL,2024-12-31,,,,,,,,,,
2022,88.0,2021,-51.9554124047569,NTCO3.SA,Natura Cosmeticos SA,Brazil,Consumer Staples,,38.42857143,7,BRL,2024-12-31,,,,,,5752160753.0,189902857.8,344797382.2,3481339107.0,0.135963314
2025,93.0,2024,82.3479669086972,NWG.L,Natwest Group PLC,United Kingdom,Financials,59400.0,93.0,1,GBP,2024-12-31,11.32075476408496,3.5806729822694594,-0.8525610659274926,3.580672984656468,3.5806729822694594,19687746854.0,6451959352.0,8064949190.0,17823537710.0,0.713450732
2017,86.0,2016,-17.0966948735115,6701.T,NEC Corp,Japan,Information Technology,,86.0,1,JPY,2025-03-31,,,,,,,,,,
2016,39.0,2015,36.0413272808239,NESTE.HE,Neste Oyj,Finland,Energy,5408.0,18.6,10,EUR,2024-12-31,,,,,,,,,,
2017,23.0,2016,31.7689641233333,NESTE.HE,Neste Oyj,Finland,Energy,5408.0,18.6,10,EUR,2024-12-31,,,,,,,,,,
2018,2.0,2017,46.9292078539182,NESTE.HE,Neste Oyj,Finland,Energy,5408.0,18.6,10,EUR,2024-12-31,,,,,,,,,,
2019,3.0,2018,26.9028172164443,NESTE.HE,Neste Oyj,Finland,Energy,5408.0,18.6,10,EUR,2024-12-31,,,,,,,,,,
2020,3.0,2019,42.3431457281547,NESTE.HE,Neste Oyj,Finland,Energy,5408.0,18.6,10,EUR,2024-12-31,,,,,,,,,,
2021,4.0,2020,93.6752144516512,NESTE.HE,Neste Oyj,Finland,Energy,5408.0,18.6,10,EUR,2024-12-31,,,,,,,,,,
2022,24.0,2021,-26.1898357965031,NESTE.HE,Neste Oyj,Finland,Energy,5408.0,18.6,10,EUR,2024-12-31,,,,,,17421507025.0,2036802808.0,2285221446.0,3235192716.0,1.069580244
2023,29.0,2022,0.779725590441545,NESTE.HE,Neste Oyj,Finland,Energy,5408.0,18.6,10,EUR,2024-12-31,147.3118278725425,19.224962235891777,69.7055716969468,21.61393528557883,6.606437082248956,29565268095.0,2171362904.0,2724554406.0,3934445176.0,2.645198452
2024,19.0,2023,-25.2758254594634,NESTE.HE,Neste Oyj,Finland,Energy,5408.0,18.6,10,EUR,2024-12-31,6.956521763456721,-30.476994519594847,-10.814175128487026,-13.358667041698283,-24.09957626318553,26368028226.0,1648073645.0,1894192109.0,3408855745.0,2.829212258
2025,40.0,2024,-60.4633494374764,NESTE.HE,Neste Oyj,Finland,Energy,5408.0,18.6,10,EUR,2024-12-31,-23.983739858375802,-100.1214329083133,-9.996946830483115,-57.25371121563844,-106.62944870403533,23732030464.0,-109258196.9,-2300172.567,1457159321.0,2.15066135
2016,89.0,2015,5.67633796459938,NESN.SW,Nestle SA,Switzerland,Consumer Staples,251786.0,69.5,2,CHF,2024-12-31,,,,,,,,,,
2018,50.0,2017,17.3738128829373,NESN.SW,Nestle SA,Switzerland,Consumer Staples,251786.0,69.5,2,CHF,2024-12-31,,,,,,,,,,
2023,79.0,2022,-70.9128882253885,NIO,NIO Inc,China,Consumer Discretionary,,47.33333333,3,CNY,2024-12-31,32.2916666700093,247.85598297741296,36.34044796991409,-24.590727492431874,37.713010487849566,6854279531.0,-2025521018.0,-2175940329.0,715636203.1,-1.236783535
2024,50.0,2023,-11.1655273169778,NIO,NIO Inc,China,Consumer Discretionary,,47.33333333,3,CNY,2024-12-31,39.93250839970148,44.8480143960786,12.887269026670806,-40.67262532822524,45.24569450801917,7737608974.0,-2941982070.0,-3151806361.0,424568171.5,-1.730662224
2025,13.0,2024,-50.9518480990163,NIO,NIO Inc,China,Consumer Discretionary,,47.33333333,3,CNY,2024-12-31,-11.334405135776517,-3.4478245664026694,18.184109790606744,112.75216298214667,7.14393225380874,9144624285.0,-3152155276.0,-3043137607.0,903277968.2,-1.534501956
2016,97.0,2015,25.1247100475864,7201.T,Nissan Motor Co Ltd,Japan,Utilities,,82.5,2,JPY,,,,,,,,,,,
2018,68.0,2017,-1.37281223199089,7201.T,Nissan Motor Co Ltd,Japan,Utilities,,82.5,2,JPY,,,,,,,,,,,
2016,60.0,2015,2.62909720623795,NOKIA.HE,Nokia Oyj,Finland,Information Technology,,44.2,5,EUR,2024-12-31,,,,,,,,,,
2017,18.0,2016,-27.4384238788285,NOKIA.HE,Nokia Oyj,Finland,Information Technology,,44.2,5,EUR,2024-12-31,,,,,,,,,,
2018,35.0,2017,-12.5973415907099,NOKIA.HE,Nokia Oyj,Finland,Information Technology,,44.2,5,EUR,2024-12-31,,,,,,,,,,
2019,64.0,2018,33.2918594351342,NOKIA.HE,Nokia Oyj,Finland,Information Technology,,44.2,5,EUR,2024-12-31,,,,,,,,,,
2025,44.0,2024,47.6835214735698,NOKIA.HE,Nokia Oyj,Finland,Information Technology,,44.2,5,EUR,2024-12-31,91.66666654590276,8.041237100834095,-9.073706125172388,3.721039090771706,92.03007516590922,22104658372.0,1468660184.0,1807935638.0,10194364819.0,0.264519845
